Sample,Value
13947,1445
13948,1445
13949,1445
13950,1445
13951,1445
13952,1445
13953,1445
13954,1445
13955,1445
13956,1445
13957,1445
13958,1445
13959,1445
13960,1445
13961,1445
13962,1445
13963,1445
13964,1445
13965,1445
13966,1445
13967,1445
13968,1445
13969,1445
13970,1445
13971,1445
13972,1445
13973,1445
13974,1445
13975,1445
13976,1445
13977,1445
13978,1445
13979,1445
13980,1445
13981,1445
13982,1445
13983,1445
13984,1445
13985,1445
13986,1445
13987,1445
13988,1445
13989,1445
13990,1445
13991,1445
13992,1445
13993,1445
13994,1445
13995,1445
13996,1445
13997,1445
13998,1445
13999,1445
14000,1445
14001,1445
14002,1445
14003,1445
14004,1445
14005,1445
14006,1445
14007,1445
14008,1445
14009,1445
14010,1445
14011,1445
14012,1445
14013,1445
14014,1445
14015,1445
14016,1445
14017,1445
14018,1445
14019,1445
14020,1445
14021,1445
14022,1445
14023,1445
14024,1445
14025,1445
14026,1445
14027,1445
14028,1445
14029,1445
14030,1445
14031,1445
14032,1445
14033,1445
14034,1445
14035,1445
14036,1445
14037,1445
14038,1445
14039,1445
14040,1445
14041,1445
14042,1445
14043,1445
14044,1445
14045,1445
14046,1445
14047,1445
14048,1445
14049,1445
14050,1445
14051,1445
14052,1445
14053,1445
14054,1445
14055,1445
14056,1445
14057,1445
14058,1445
14059,1445
14060,1445
14061,1445
14062,1445
14063,1445
14064,1445
14065,1445
14066,1445
14067,1445
14068,1445
14069,1445
14070,1445
14071,1445
14072,1445
14073,1445
14074,1445
14075,1445
14076,1445
14077,1445
14078,1445
14079,1445
14080,1445
14081,1445
14082,1445
14083,1445
14084,1445
14085,1445
14086,1445
14087,1445
14088,1445
14089,1445
14090,1445
14091,1445
14092,1445
14093,1445
14094,1445
14095,1445
14096,1445
14097,1445
14098,1445
14099,1445
14100,1445
14101,1445
14102,1445
14103,1445
14104,1445
14105,1445
14106,1445
14107,1445
14108,1445
14109,1445
14110,1445
14111,1445
14112,1445
14113,1445
14114,1445
14115,1445
14116,1445
14117,1445
14118,1445
14119,1445
14120,1445
14121,1445
14122,1445
14123,1445
14124,1445
14125,1445
14126,1445
14127,1445
14128,1445
14129,1445
14130,1445
14131,1445
14132,1445
14133,1445
14134,1445
14135,1445
14136,1445
14137,1445
14138,1445
14139,1445
14140,1445
14141,1445
14142,1445
14143,1445
14144,1445
14145,1445
14146,1445
14147,1445
14148,1445
14149,1445
14150,1445
14151,1445
14152,1445
14153,1445
14154,1445
14155,1445
14156,1445
14157,1445
14158,1445
14159,1445
14160,1445
14161,1445
14162,1445
14163,1445
14164,1445
14165,1445
14166,1445
14167,1445
14168,1445
14169,1445
14170,1445
14171,1445
14172,1445
14173,1445
14174,1445
14175,1445
14176,1445
14177,1445
14178,1445
14179,1445
14180,1445
14181,1445
14182,1445
14183,1445
14184,1445
14185,1445
14186,1445
14187,1445
14188,1445
14189,1445
14190,1445
14191,1445
14192,1445
14193,1445
14194,1445
14195,1445
14196,1445
14197,1445
14198,1445
14199,1445
14200,1445
14201,1445
14202,1445
14203,1445
14204,1445
14205,1445
14206,1445
14207,1445
14208,1445
14209,1445
14210,1445
14211,1445
14212,1445
14213,1445
14214,1445
14215,1445
14216,1445
14217,1445
14218,1445
14219,1445
14220,1445
14221,1445
14222,1445
14223,1445
14224,1445
14225,1445
14226,1445
14227,1445
14228,1445
14229,1445
14230,1445
14231,1445
14232,1445
14233,1445
14234,1445
14235,1445
14236,1445
14237,1445
14238,1445
14239,1445
14240,1445
14241,1445
14242,1445
14243,1445
14244,1445
14245,1445
14246,1445
14247,1445
14248,1445
14249,1445
14250,1445
14251,1445
14252,1445
14253,1445
14254,1445
14255,1445
14256,1445
14257,1445
14258,1445
14259,1445
14260,1445
14261,1445
14262,1445
14263,1445
14264,1445
14265,1445
14266,1445
14267,1445
14268,1445
14269,1445
14270,1445
14271,1445
14272,1445
14273,1445
14274,1445
14275,1445
14276,1445
14277,1445
14278,1445
14279,1445
14280,1445
14281,1445
14282,1445
14283,1445
14284,1445
14285,1445
14286,1445
14287,1445
14288,1445
14289,1445
14290,1445
14291,1445
14292,1445
14293,1445
14294,1445
14295,1445
14296,1445
14297,1445
14298,1445
14299,1445
14300,1445
14301,1445
14302,1445
14303,1445
14304,1445
14305,1445
14306,1445
14307,1445
14308,1445
14309,1445
14310,1445
14311,1445
14312,1445
14313,1445
14314,1445
14315,1445
14316,1445
14317,1445
14318,1445
14319,1445
14320,1445
14321,1445
14322,1445
14323,1445
14324,1445
14325,1445
14326,1445
14327,1445
14328,1445
14329,1445
14330,1445
14331,1445
14332,1445
14333,1445
14334,1445
14335,1445
14336,1445
14337,1445
14338,1445
14339,1445
14340,1445
14341,1445
14342,1445
14343,1445
14344,1445
14345,1445
14346,1445
14347,1445
14348,1445
14349,1445
14350,1445
14351,1445
14352,1445
14353,1445
14354,1445
14355,1445
14356,1445
14357,1445
14358,1445
14359,1445
14360,1445
14361,1445
14362,1445
14363,1445
14364,1445
14365,1445
14366,1445
14367,1445
14368,1445
14369,1445
14370,1445
14371,1445
14372,1445
14373,1445
14374,1445
14375,1445
14376,1445
14377,1445
14378,1445
14379,1445
14380,1445
14381,1445
14382,1445
14383,1445
14384,1445
14385,1445
14386,1445
14387,1445
14388,1445
14389,1445
14390,1445
14391,1445
14392,1445
14393,1445
14394,1445
14395,1445
14396,1445
14397,1445
14398,1445
14399,1445
14400,1445
14401,1445
14402,1445
14403,1445
14404,1445
14405,1445
14406,1445
14407,1445
14408,1445
14409,1445
14410,1445
14411,1445
14412,1445
14413,1445
14414,1445
14415,1445
14416,1445
14417,1445
14418,1445
14419,1445
14420,1445
14421,1445
14422,1445
14423,1445
14424,1445
14425,1445
14426,1445
14427,1445
14428,1445
14429,1445
14430,1445
14431,1445
14432,1445
14433,1445
14434,1445
14435,1445
14436,1445
14437,1445
14438,1445
14439,1445
14440,1445
14441,1445
14442,1445
14443,1445
14444,1445
14445,1445
14446,1445
14447,1445
14448,1445
14449,1445
14450,1445
14451,1445
14452,1445
14453,1445
14454,1445
14455,1445
14456,1445
14457,1445
14458,1445
14459,1445
14460,1445
14461,1445
14462,1445
14463,1445
14464,1445
14465,1445
14466,1445
14467,1445
14468,1445
14469,1445
14470,1445
14471,1445
14472,1445
14473,1445
14474,1445
14475,1445
14476,1445
14477,1445
14478,1445
14479,1445
14480,1445
14481,1445
14482,1445
14483,1445
14484,1445
14485,1445
14486,1445
14487,1445
14488,1445
14489,1445
14490,1445
14491,1445
14492,1445
14493,1445
14494,1445
14495,1445
14496,1445
14497,1445
14498,1445
14499,1445
14500,1445
14501,1445
14502,1445
14503,1445
14504,1445
14505,1445
14506,1445
14507,1445
14508,1445
14509,1445
14510,1445
14511,1445
14512,1445
14513,1445
14514,1445
14515,1445
14516,1445
14517,1445
14518,1445
14519,1445
14520,1445
14521,1445
14522,1445
14523,1445
14524,1445
14525,1445
14526,1445
14527,1445
14528,1445
14529,1445
14530,1445
14531,1445
14532,1445
14533,1445
14534,1445
14535,1445
14536,1445
14537,1445
14538,1445
14539,1445
14540,1445
14541,1445
14542,1445
14543,1445
14544,1445
14545,1445
14546,1445
14547,1445
14548,1445
14549,1445
14550,1445
14551,1445
14552,1445
14553,1445
14554,1445
14555,1445
14556,1445
14557,1445
14558,1445
14559,1445
14560,1445
14561,1445
14562,1445
14563,1445
14564,1445
14565,1445
14566,1445
14567,1445
14568,1445
14569,1445
14570,1445
14571,1445
14572,1445
14573,1445
14574,1445
14575,1445
14576,1445
14577,1445
14578,1445
14579,1445
14580,1445
14581,1445
14582,1445
14583,1445
14584,1445
14585,1445
14586,1445
14587,1445
14588,1445
14589,1445
14590,1445
14591,1445
14592,1445
14593,1445
14594,1445
14595,1445
14596,1445
14597,1445
14598,1445
14599,1445
14600,1445
14601,1445
14602,1445
14603,1445
14604,1445
14605,1445
14606,1445
14607,1445
14608,1445
14609,1445
14610,1445
14611,1445
14612,1445
14613,1445
14614,1445
14615,1445
14616,1445
14617,1445
14618,1445
14619,1445
14620,1445
14621,1445
14622,1445
14623,1445
14624,1445
14625,1445
14626,1445
14627,1445
14628,1445
14629,1445
14630,1445
14631,1445
14632,1445
14633,1445
14634,1445
14635,1445
14636,1445
14637,1445
14638,1445
14639,1445
14640,1445
14641,1445
14642,1445
14643,1445
14644,1445
14645,1445
14646,1445
14647,1445
14648,1445
14649,1445
14650,1445
14651,1445
14652,1445
14653,1445
14654,1445
14655,1445
14656,1445
14657,1445
14658,1445
14659,1445
14660,1445
14661,1445
14662,1445
14663,1445
14664,1445
14665,1445
14666,1445
14667,1445
14668,1445
14669,1445
14670,1445
14671,1445
14672,1445
14673,1445
14674,1445
14675,1445
14676,1445
14677,1445
14678,1445
14679,1445
14680,1445
14681,1445
14682,1445
14683,1445
14684,1445
14685,1445
14686,1445
14687,1445
14688,1445
14689,1445
14690,1445
14691,1445
14692,1445
14693,1445
14694,1445
14695,1445
14696,1445
14697,1445
14698,1445
14699,1445
14700,1445
14701,1445
14702,1445
14703,1445
14704,1445
14705,1445
14706,1445
14707,1445
14708,1445
14709,1445
14710,1445
14711,1445
14712,1445
14713,1445
14714,1445
14715,1445
14716,1445
14717,1445
14718,1445
14719,1445
14720,1445
14721,1445
14722,1445
14723,1445
14724,1445
14725,1445
14726,1445
14727,1445
14728,1445
14729,1445
14730,1445
14731,1445
14732,1445
14733,1445
14734,1445
14735,1445
14736,1445
14737,1445
14738,1445
14739,1445
14740,1445
14741,1445
14742,1445
14743,1445
14744,1445
14745,1445
14746,1445
14747,1445
14748,1445
14749,1445
14750,1445
14751,1445
14752,1445
14753,1445
14754,1445
14755,1445
14756,1445
14757,1445
14758,1445
14759,1445
14760,1445
14761,1445
14762,1445
14763,1445
14764,1445
14765,1445
14766,1445
14767,1445
14768,1445
14769,1445
14770,1445
14771,1445
14772,1445
14773,1445
14774,1445
14775,1445
14776,1445
14777,1445
14778,1445
14779,1445
14780,1445
14781,1445
14782,1445
14783,1445
14784,1445
14785,1445
14786,1445
14787,1445
14788,1445
14789,1445
14790,1445
14791,1445
14792,1445
14793,1445
14794,1445
14795,1445
14796,1445
14797,1445
14798,1445
14799,1445
14800,1445
14801,1445
14802,1445
14803,1445
14804,1445
14805,1445
14806,1445
14807,1445
14808,1445
14809,1445
14810,1445
14811,1445
14812,1445
14813,1445
14814,1445
14815,1445
14816,1445
14817,1445
14818,1445
14819,1445
14820,1445
14821,1445
14822,1445
14823,1445
14824,1445
14825,1445
14826,1445
14827,1445
14828,1445
14829,1445
14830,1445
14831,1445
14832,1445
14833,1445
14834,1445
14835,1445
14836,1445
14837,1445
14838,1445
14839,1445
14840,1445
14841,1445
14842,1445
14843,1445
14844,1445
14845,1445
14846,1445
14847,1445
14848,1445
14849,1445
14850,1445
14851,1445
14852,1445
14853,1445
14854,1445
14855,1445
14856,1445
14857,1445
14858,1445
14859,1445
14860,1445
14861,1445
14862,1445
14863,1445
14864,1445
14865,1445
14866,1445
14867,1445
14868,1445
14869,1445
14870,1445
14871,1445
14872,1445
14873,1445
14874,1445
14875,1445
14876,1445
14877,1445
14878,1445
14879,1445
14880,1445
14881,1445
14882,1445
14883,1445
14884,1445
14885,1445
14886,1445
14887,1445
14888,1445
14889,1445
14890,1445
14891,1445
14892,1445
14893,1445
14894,1445
14895,1445
14896,1445
14897,1445
14898,1445
14899,1445
14900,1445
14901,1445
14902,1445
14903,1445
14904,1445
14905,1445
14906,1445
14907,1445
14908,1445
14909,1445
14910,1445
14911,1445
14912,1445
14913,1445
14914,1445
14915,1445
14916,1445
14917,1445
14918,1445
14919,1445
14920,1445
14921,1445
14922,1445
14923,1445
14924,1445
14925,1445
14926,1445
14927,1445
14928,1445
14929,1445
14930,1445
14931,1445
14932,1445
14933,1445
14934,1445
14935,1445
14936,1445
14937,1445
14938,1445
14939,1445
14940,1445
14941,1445
14942,1445
14943,1445
14944,1445
14945,1445
14946,1445
14947,1445
14948,1445
14949,1445
14950,1445
14951,1445
14952,1445
14953,1445
14954,1445
14955,1445
14956,1445
14957,1445
14958,1445
14959,1445
14960,1445
14961,1445
14962,1445
14963,1445
14964,1445
14965,1445
14966,1445
14967,1445
14968,1445
14969,1445
14970,1445
14971,1445
14972,1445
14973,1445
14974,1445
14975,1445
14976,1445
14977,1445
14978,1445
14979,1445
14980,1445
14981,1445
14982,1445
14983,1445
14984,1445
14985,1445
14986,1445
14987,1445
14988,1445
14989,1445
14990,1445
14991,1445
14992,1445
14993,1445
14994,1445
14995,1445
14996,1445
14997,1445
14998,1445
14999,1445
15000,1445
15001,1445
15002,1445
15003,1445
15004,1445
15005,1445
15006,1445
15007,1445
15008,1445
15009,1445
15010,1445
15011,1445
15012,1445
15013,1445
15014,1445
15015,1445
15016,1445
15017,1445
15018,1445
15019,1445
15020,1445
15021,1445
15022,1445
15023,1445
15024,1445
15025,1445
15026,1445
15027,1445
15028,1445
15029,1445
15030,1445
15031,1445
15032,1445
15033,1445
15034,1445
15035,1445
15036,1445
15037,1445
15038,1445
15039,1445
15040,1445
15041,1445
15042,1445
15043,1445
15044,1445
15045,1445
15046,1445
15047,1445
15048,1445
15049,1445
15050,1445
15051,1445
15052,1445
15053,1445
15054,1445
15055,1445
15056,1445
15057,1445
15058,1445
15059,1445
15060,1445
15061,1445
15062,1445
15063,1445
15064,1445
15065,1445
15066,1445
15067,1445
15068,1445
15069,1445
15070,1445
15071,1445
15072,1445
15073,1445
15074,1445
15075,1445
15076,1445
15077,1445
15078,1445
15079,1445
15080,1445
15081,1445
15082,1445
15083,1445
15084,1445
15085,1445
15086,1445
15087,1445
15088,1445
15089,1445
15090,1445
15091,1445
15092,1445
15093,1445
15094,1445
15095,1445
15096,1445
15097,1445
15098,1445
15099,1445
15100,1445
15101,1445
15102,1445
15103,1445
15104,1445
15105,1445
15106,1445
15107,1445
15108,1445
15109,1445
15110,1445
15111,1445
15112,1445
15113,1445
15114,1445
15115,1445
15116,1445
15117,1445
15118,1445
15119,1445
15120,1445
15121,1445
15122,1445
15123,1445
15124,1445
15125,1445
15126,1445
15127,1445
15128,1445
15129,1445
15130,1445
15131,1445
15132,1445
15133,1445
15134,1445
15135,1445
15136,1445
15137,1445
15138,1445
15139,1445
15140,1445
15141,1445
15142,1445
15143,1445
15144,1445
15145,1445
15146,1445
15147,1445
15148,1445
15149,1445
15150,1445
15151,1445
15152,1445
15153,1445
15154,1445
15155,1445
15156,1445
15157,1445
15158,1445
15159,1445
15160,1445
15161,1445
15162,1445
15163,1445
15164,1445
15165,1445
15166,1445
15167,1445
15168,1445
15169,1445
15170,1445
15171,1445
15172,1445
15173,1445
15174,1445
15175,1445
15176,1445
15177,1445
15178,1445
15179,1445
15180,1445
15181,1445
15182,1445
15183,1445
15184,1445
15185,1445
15186,1445
15187,1445
15188,1445
15189,1445
15190,1445
15191,1445
15192,1445
15193,1445
15194,1445
15195,1445
15196,1445
15197,1445
15198,1445
15199,1445
15200,1445
15201,1445
15202,1445
15203,1445
15204,1445
15205,1445
15206,1445
15207,1445
15208,1445
15209,1445
15210,1445
15211,1445
15212,1445
15213,1445
15214,1445
15215,1445
15216,1445
15217,1445
15218,1445
15219,1445
15220,1445
15221,1445
15222,1445
15223,1445
15224,1445
15225,1445
15226,1445
15227,1445
15228,1445
15229,1445
15230,1445
15231,1445
15232,1445
15233,1445
15234,1445
15235,1445
15236,1445
15237,1445
15238,1445
15239,1445
15240,1445
15241,1445
15242,1445
15243,1445
15244,1445
15245,1445
15246,1445
15247,1445
15248,1445
15249,1445
15250,1445
15251,1445
15252,1445
15253,1445
15254,1445
15255,1445
15256,1445
15257,1445
15258,1445
15259,1445
15260,1445
15261,1445
15262,1445
15263,1445
15264,1445
15265,1445
15266,1445
15267,1445
15268,1445
15269,1445
15270,1445
15271,1445
15272,1445
15273,1445
15274,1445
15275,1445
15276,1445
15277,1445
15278,1445
15279,1445
15280,1445
15281,1445
15282,1445
15283,1445
15284,1445
15285,1445
15286,1445
15287,1445
15288,1445
15289,1445
15290,1445
15291,1445
15292,1445
15293,1445
15294,1445
15295,1445
15296,1445
15297,1445
15298,1445
15299,1445
15300,1445
15301,1445
15302,1445
15303,1445
15304,1445
15305,1445
15306,1445
15307,1445
15308,1445
15309,1445
15310,1445
15311,1445
15312,1445
15313,1445
15314,1445
15315,1445
15316,1445
15317,1445
15318,1445
15319,1445
15320,1445
15321,1445
15322,1445
15323,1445
15324,1445
15325,1445
15326,1445
15327,1445
15328,1445
15329,1445
15330,1445
15331,1445
15332,1445
15333,1445
15334,1445
15335,1445
15336,1445
15337,1445
15338,1445
15339,1445
15340,1445
15341,1445
15342,1445
15343,1445
15344,1445
15345,1445
15346,1445
15347,1445
15348,1445
15349,1445
15350,1445
15351,1445
15352,1445
15353,1445
15354,1445
15355,1445
15356,1445
15357,1445
15358,1445
15359,1445
15360,1445
15361,1445
15362,1445
15363,1445
15364,1445
15365,1445
15366,1445
15367,1445
15368,1445
15369,1445
15370,1445
15371,1445
15372,1445
15373,1445
15374,1445
15375,1445
15376,1445
15377,1445
15378,1445
15379,1445
15380,1445
15381,1445
15382,1445
15383,1445
15384,1445
15385,1445
15386,1445
15387,1445
15388,1445
15389,1445
15390,1445
15391,1445
15392,1445
15393,1445
15394,1445
15395,1445
15396,1445
15397,1445
15398,1445
15399,1445
15400,1445
15401,1445
15402,1445
15403,1445
15404,1445
15405,1445
15406,1445
15407,1445
15408,1445
15409,1445
15410,1445
15411,1445
15412,1445
15413,1445
15414,1445
15415,1445
15416,1445
15417,1445
15418,1445
15419,1445
15420,1445
15421,1445
15422,1445
15423,1445
15424,1445
15425,1445
15426,1445
15427,1445
15428,1445
15429,1445
15430,1445
15431,1445
15432,1445
15433,1445
15434,1445
15435,1445
15436,1445
15437,1445
15438,1445
15439,1445
15440,1445
15441,1445
15442,1445
15443,1445
15444,1445
15445,1445
15446,1445
15447,1445
15448,1445
15449,1445
15450,1445
15451,1445
15452,1445
15453,1445
15454,1445
15455,1445
15456,1445
15457,1445
15458,1445
15459,1445
15460,1445
15461,1445
15462,1445
15463,1445
15464,1445
15465,1445
15466,1445
15467,1445
15468,1445
15469,1445
15470,1445
15471,1445
15472,1445
15473,1445
15474,1445
15475,1445
15476,1445
15477,1445
15478,1445
15479,1445
15480,1445
15481,1445
15482,1445
15483,1445
15484,1445
15485,1445
15486,1445
15487,1445
15488,1445
15489,1445
15490,1445
15491,1445
15492,1445
15493,1445
15494,1445
15495,1445
15496,1445
15497,1445
15498,1445
15499,1445
15500,1445
15501,1445
15502,1445
15503,1445
15504,1445
15505,1445
15506,1445
15507,1445
15508,1445
15509,1445
15510,1445
15511,1445
15512,1445
15513,1445
15514,1445
15515,1445
15516,1445
15517,1445
15518,1445
15519,1445
15520,1445
15521,1445
15522,1445
15523,1445
15524,1445
15525,1445
15526,1445
15527,1445
15528,1445
15529,1445
15530,1445
15531,1445
15532,1445
15533,1445
15534,1445
15535,1445
15536,1445
15537,1445
15538,1445
15539,1445
15540,1445
15541,1445
15542,1445
15543,1445
15544,1445
15545,1445
15546,1445
15547,1445
15548,1445
15549,1445
15550,1445
15551,1445
15552,1445
15553,1445
15554,1445
15555,1445
15556,1445
15557,1445
15558,1445
15559,1445
15560,1445
15561,1445
15562,1445
15563,1445
15564,1445
15565,1445
15566,1445
15567,1445
15568,1445
15569,1445
15570,1445
15571,1445
15572,1445
15573,1445
15574,1445
15575,1445
15576,1445
15577,1445
15578,1445
15579,1445
15580,1445
15581,1445
15582,1445
15583,1445
15584,1445
15585,1445
15586,1445
15587,1445
15588,1445
15589,1445
15590,1445
15591,1445
15592,1445
15593,1445
15594,1445
15595,1445
15596,1445
15597,1445
15598,1445
15599,1445
15600,1445
15601,1445
15602,1445
15603,1445
15604,1445
15605,1445
15606,1445
15607,1445
15608,1445
15609,1445
15610,1445
15611,1445
15612,1445
15613,1445
15614,1445
15615,1445
15616,1445
15617,1445
15618,1445
15619,1445
15620,1445
15621,1445
15622,1445
15623,1445
15624,1445
15625,1445
15626,1445
15627,1445
15628,1445
15629,1445
15630,1445
15631,1445
15632,1445
15633,1445
15634,1445
15635,1445
15636,1445
15637,1445
15638,1445
15639,1445
15640,1445
15641,1445
15642,1445
15643,1445
15644,1445
15645,1445
15646,1445
15647,1445
15648,1445
15649,1445
15650,1445
15651,1445
15652,1445
15653,1445
15654,1445
15655,1445
15656,1445
15657,1445
15658,1445
15659,1445
15660,1445
15661,1445
15662,1445
15663,1445
15664,1445
15665,1445
15666,1445
15667,1445
15668,1445
15669,1445
15670,1445
15671,1445
15672,1445
15673,1445
15674,1445
15675,1445
15676,1445
15677,1445
15678,1445
15679,1445
15680,1445
15681,1445
15682,1445
15683,1445
15684,1445
15685,1445
15686,1445
15687,1445
15688,1445
15689,1445
15690,1445
15691,1445
15692,1445
15693,1445
15694,1445
15695,1445
15696,1445
15697,1445
15698,1445
15699,1445
15700,1445
15701,1445
15702,1445
15703,1445
15704,1445
15705,1445
15706,1445
15707,1445
15708,1445
15709,1445
15710,1445
15711,1445
15712,1445
15713,1445
15714,1445
15715,1445
15716,1445
15717,1445
15718,1445
15719,1445
15720,1445
15721,1445
15722,1445
15723,1445
15724,1445
15725,1445
15726,1445
15727,1445
15728,1445
15729,1445
15730,1445
15731,1445
15732,1445
15733,1445
15734,1445
15735,1445
15736,1445
15737,1445
15738,1445
15739,1445
15740,1445
15741,1445
15742,1445
15743,1445
15744,1445
15745,1445
15746,1445
15747,1445
15748,1445
15749,1445
15750,1445
15751,1445
15752,1445
15753,1445
15754,1445
15755,1445
15756,1445
15757,1445
15758,1445
15759,1445
15760,1445
15761,1445
15762,1445
15763,1445
15764,1445
15765,1445
15766,1445
15767,1445
15768,1445
15769,1445
15770,1445
15771,1445
15772,1445
15773,1445
15774,1445
15775,1445
15776,1445
15777,1445
15778,1445
15779,1445
15780,1445
15781,1445
15782,1445
15783,1445
15784,1445
15785,1445
15786,1445
15787,1445
15788,1445
15789,1445
15790,1445
15791,1445
15792,1445
15793,1445
15794,1445
15795,1445
15796,1445
15797,1445
15798,1445
15799,1445
15800,1445
15801,1445
15802,1445
15803,1445
15804,1445
15805,1445
15806,1445
15807,1445
15808,1445
15809,1445
15810,1445
15811,1445
15812,1445
15813,1445
15814,1445
15815,1445
15816,1445
15817,1445
15818,1445
15819,1445
15820,1445
15821,1445
15822,1445
15823,1445
15824,1445
15825,1445
15826,1445
15827,1445
15828,1445
15829,1445
15830,1445
15831,1445
15832,1445
15833,1445
15834,1445
15835,1445
15836,1445
15837,1445
15838,1445
15839,1445
15840,1445
15841,1445
15842,1445
15843,1445
15844,1445
15845,1445
15846,1445
15847,1445
15848,1445
15849,1445
15850,1445
15851,1445
15852,1445
15853,1445
15854,1445
15855,1445
15856,1445
15857,1445
15858,1445
15859,1445
15860,1445
15861,1445
15862,1445
15863,1445
15864,1445
15865,1445
15866,1445
15867,1445
15868,1445
15869,1445
15870,1445
15871,1445
15872,1445
15873,1445
15874,1445
15875,1445
15876,1445
15877,1445
15878,1445
15879,1445
15880,1445
15881,1445
15882,1445
15883,1445
15884,1445
15885,1445
15886,1445
15887,1445
15888,1445
15889,1445
15890,1445
15891,1445
15892,1445
15893,1445
15894,1445
15895,1445
15896,1445
15897,1445
15898,1445
15899,1445
15900,1445
15901,1445
15902,1445
15903,1445
15904,1445
15905,1445
15906,1445
15907,1445
15908,1445
15909,1445
15910,1445
15911,1445
15912,1445
15913,1445
15914,1445
15915,1445
15916,1445
15917,1445
15918,1445
15919,1445
15920,1445
15921,1445
15922,1445
15923,1445
15924,1445
15925,1445
15926,1445
15927,1445
15928,1445
15929,1445
15930,1445
15931,1445
15932,1445
15933,1445
15934,1445
15935,1445
15936,1445
15937,1445
15938,1445
15939,1445
15940,1445
15941,1445
15942,1445
15943,1445
15944,1445
15945,1445
15946,1445
15947,1445
15948,1445
15949,1445
15950,1445
15951,1445
15952,1445
15953,1445
15954,1445
15955,1445
15956,1445
15957,1445
15958,1445
15959,1445
15960,1445
15961,1445
15962,1445
15963,1445
15964,1445
15965,1445
15966,1445
15967,1445
15968,1445
15969,1445
15970,1445
15971,1445
15972,1445
15973,1445
15974,1445
15975,1445
15976,1445
15977,1445
15978,1445
15979,1445
15980,1445
15981,1445
15982,1445
15983,1445
15984,1445
15985,1445
15986,1445
15987,1445
15988,1445
15989,1445
15990,1445
15991,1445
15992,1445
15993,1445
15994,1445
15995,1445
15996,1445
15997,1445
15998,1445
15999,1445
16000,1445
16001,1445
16002,1445
16003,1445
16004,1445
16005,1445
16006,1445
16007,1445
16008,1445
16009,1445
16010,1445
16011,1445
16012,1445
16013,1445
16014,1445
16015,1445
16016,1445
16017,1445
16018,1445
16019,1445
16020,1445
16021,1445
16022,1445
16023,1445
16024,1445
16025,1445
16026,1445
16027,1445
16028,1445
16029,1445
16030,1445
16031,1445
16032,1445
16033,1445
16034,1445
16035,1445
16036,1445
16037,1445
16038,1445
16039,1445
16040,1445
16041,1445
16042,1445
16043,1445
16044,1445
16045,1445
16046,1445
16047,1445
16048,1445
16049,1445
16050,1445
16051,1445
16052,1445
16053,1445
16054,1445
16055,1445
16056,1445
16057,1445
16058,1445
16059,1445
16060,1445
16061,1445
16062,1445
16063,1445
16064,1445
16065,1445
16066,1445
16067,1445
16068,1445
16069,1445
16070,1445
16071,1445
16072,1445
16073,1445
16074,1445
16075,1445
16076,1445
16077,1445
16078,1445
16079,1445
16080,1445
16081,1445
16082,1445
16083,1445
16084,1445
16085,1445
16086,1445
16087,1445
16088,1445
16089,1445
16090,1445
16091,1445
16092,1445
16093,1445
16094,1445
16095,1445
16096,1445
16097,1445
16098,1445
16099,1445
16100,1445
16101,1445
16102,1445
16103,1445
16104,1445
16105,1445
16106,1445
16107,1445
16108,1445
16109,1445
16110,1445
16111,1445
16112,1445
16113,1445
16114,1445
16115,1445
16116,1445
16117,1445
16118,1445
16119,1445
16120,1445
16121,1445
16122,1445
16123,1445
16124,1445
16125,1445
16126,1445
16127,1445
16128,1445
16129,1445
16130,1445
16131,1445
16132,1445
16133,1445
16134,1445
16135,1445
16136,1445
16137,1445
16138,1445
16139,1445
16140,1445
16141,1445
16142,1445
16143,1445
16144,1445
16145,1445
16146,1445
16147,1445
16148,1445
16149,1445
16150,1445
16151,1445
16152,1445
16153,1445
16154,1445
16155,1445
16156,1445
16157,1445
16158,1445
16159,1445
16160,1445
16161,1445
16162,1445
16163,1445
16164,1445
16165,1445
16166,1445
16167,1445
16168,1445
16169,1445
16170,1445
16171,1445
16172,1445
16173,1445
16174,1445
16175,1445
16176,1445
16177,1445
16178,1445
16179,1445
16180,1445
16181,1445
16182,1445
16183,1445
16184,1445
16185,1445
16186,1445
16187,1445
16188,1445
16189,1445
16190,1445
16191,1445
16192,1445
16193,1445
16194,1445
16195,1445
16196,1445
16197,1445
16198,1445
16199,1445
16200,1445
16201,1445
16202,1445
16203,1445
16204,1445
16205,1445
16206,1445
16207,1445
16208,1445
16209,1445
16210,1445
16211,1445
16212,1445
16213,1445
16214,1445
16215,1445
16216,1445
16217,1445
16218,1445
16219,1445
16220,1445
16221,1445
16222,1445
16223,1445
16224,1445
16225,1445
16226,1445
16227,1445
16228,1445
16229,1445
16230,1445
16231,1445
16232,1445
16233,1445
16234,1445
16235,1445
16236,1445
16237,1445
16238,1445
16239,1445
16240,1445
16241,1445
16242,1445
16243,1445
16244,1445
16245,1445
16246,1445
16247,1445
16248,1445
16249,1445
16250,1445
16251,1445
16252,1445
16253,1445
16254,1445
16255,1445
16256,1445
16257,1445
16258,1445
16259,1445
16260,1445
16261,1445
16262,1445
16263,1445
16264,1445
16265,1445
16266,1445
16267,1445
16268,1445
16269,1445
16270,1445
16271,1445
16272,1445
16273,1445
16274,1445
16275,1445
16276,1445
16277,1445
16278,1445
